Wall time,Step,Value
1656327246.9053001,1,0.25
1656327923.3755336,2,0.24116666615009308
1656328602.9133337,3,0.3045083284378052
1656329284.2834847,4,0.3045083284378052
1656329969.2563,5,0.4341479241847992
1656330655.7951643,6,0.6051276326179504
1656331336.5778558,7,0.8078290224075317
1656332019.7910275,8,1.0435718297958374
1656332690.4066114,9,1.3058454990386963
1656333372.130277,10,1.3058454990386963
1656334050.888115,11,1.3058454990386963
1656334751.325868,12,1.5778675079345703
1656335741.9701385,13,1.8753505945205688
1656336741.4958313,14,2.1737797260284424
1656337743.726335,15,2.4909181594848633
1656338742.4788277,16,2.80543851852417
1656339740.920108,17,3.135662317276001
1656340744.751271,18,3.458930015563965
1656341743.6309621,19,3.458930015563965
1656342742.447264,20,3.777564287185669
1656343741.8049188,21,4.0932230949401855
1656344744.6330907,22,4.405567169189453
1656345748.0079465,23,4.71779203414917
1656346745.835185,24,5.027694225311279
1656347811.2869318,25,5.336737155914307
1656348809.6254787,26,5.644169807434082
1656349813.1150992,27,5.9522271156311035
1656350812.1120517,28,6.259920597076416
1656351809.6671226,29,6.569256782531738
1656352804.9548616,30,6.877659320831299
1656353810.1166713,31,7.18577766418457
1656354810.2437813,32,7.493166923522949
1656355809.130612,33,7.799491882324219
1656356804.113305,34,8.10623550415039
1656357804.2417378,35,8.413459777832031
1656358803.0411286,36,8.720678329467773
1656359803.5732825,37,9.028125762939453
1656360799.7639406,38,9.337027549743652
1656361801.5629973,39,9.64447021484375
1656362800.297093,40,9.952569961547852
1656363796.9710839,41,10.259326934814453
1656364795.9447353,42,10.56789493560791
1656365798.759426,43,10.877004623413086
1656366800.3434746,44,11.186403274536133
1656367797.969007,45,11.496335983276367
1656368795.3761125,46,11.805401802062988
1656369792.974539,47,12.112801551818848
1656370798.5300376,48,12.42161750793457
1656371798.7589202,49,12.729613304138184
1656372797.556188,50,13.038243293762207
1656373798.8556385,51,13.347099304199219
1656374798.9927232,52,13.654541015625
