Wall time,Step,Value
1656327246.9053001,1,0.25
1656327923.3755336,2,0.19814999401569366
1656328602.9133337,3,0.19814999401569366
1656329284.2834847,4,0.21892917156219482
1656329969.2563,5,0.2895302176475525
1656330655.7951643,6,0.2895302176475525
1656331336.5778558,7,0.2895302176475525
1656332019.7910275,8,0.398080974817276
1656332690.4066114,9,0.5320107340812683
1656333372.130277,10,0.6796747446060181
1656334050.888115,11,0.8330727219581604
1656334751.325868,12,0.8330727219581604
1656335741.9701385,13,0.9847045540809631
1656336741.4958313,14,0.9847045540809631
1656337743.726335,15,1.138228416442871
1656338742.4788277,16,1.138228416442871
1656339740.920108,17,1.28970468044281
1656340744.751271,18,1.28970468044281
1656341743.6309621,19,1.4413951635360718
1656342742.447264,20,1.4413951635360718
1656343741.8049188,21,1.4413951635360718
1656344744.6330907,22,1.4413951635360718
1656345748.0079465,23,1.4413951635360718
1656346745.835185,24,1.4413951635360718
1656347811.2869318,25,1.4413951635360718
1656348809.6254787,26,1.4413951635360718
1656349813.1150992,27,1.4413951635360718
1656350812.1120517,28,1.4413951635360718
1656351809.6671226,29,1.4413951635360718
1656352804.9548616,30,1.4413951635360718
1656353810.1166713,31,1.4413951635360718
1656354810.2437813,32,1.4413951635360718
1656355809.130612,33,1.4413951635360718
1656356804.113305,34,1.4413951635360718
1656357804.2417378,35,1.4413951635360718
1656358803.0411286,36,1.4413951635360718
1656359803.5732825,37,1.4413951635360718
1656360799.7639406,38,1.4413951635360718
1656361801.5629973,39,1.4413951635360718
1656362800.297093,40,1.4413951635360718
1656363796.9710839,41,1.4413951635360718
1656364795.9447353,42,1.4413951635360718
1656365798.759426,43,1.4413951635360718
1656366800.3434746,44,1.4413951635360718
1656367797.969007,45,1.4413951635360718
1656368795.3761125,46,1.4413951635360718
1656369792.974539,47,1.4413951635360718
1656370798.5300376,48,1.4413951635360718
1656371798.7589202,49,1.4413951635360718
1656372797.556188,50,1.4413951635360718
1656373798.8556385,51,1.4413951635360718
1656374798.9927232,52,1.4413951635360718
